arm	step	val_acc	val_reward	train_score_mean	resp_len_mean	resp_len_max	resp_clip_ratio	resp_len_mean_non_aborted	prompt_len_mean	entropy_actor	entropy_student	entropy_teacher_topk	entropy_gap_abs	ppo_kl	distill_ppo_kl	rollout_kl	rollout_k3_kl	eos_dl_at_stop	eos_dl_at_stop_raw	eos_dstop_novel	eos_dstop_rep	eos_dstop_pos0_100	eos_dstop_pos100_500	eos_dstop_pos500_2k	eos_dstop_pos2k_up
vanilla_corr	16			0.0234375	1556.921875	11412.0	0.0	1556.921875	128.0546875	1.498921513557434	1.551930760698659	0.734635920396873	0.9648676440119743	0.0	0.0	0.0008241957984864712	0.0009191251010634005	-3.306625476905278	-20.711857659476145	-0.0004239380359649658	-5.8164734761183876e-05	-0.0006291501356047645	-0.0001954233847365166	-0.0005088386398191298	-0.00023122192318883857
vanilla_corr	17			0.046875	1484.578125	16384.0	0.0078125	1484.578125	119.21875	0.9391805529594421	0.9430407097276586	0.554681041994347	0.5542268326076177	0.0	0.0	0.0008562362636439502	0.0007697241962887347	-3.5858587943590603	-20.902959676889274	-0.00031397488895051467	-7.675351448947018e-05	-0.0004304418851881145	-0.00022504487375184768	-0.0004691442071676787	-0.0003252228071477685
vanilla_corr	18			0.0625	1330.6171875	14381.0	0.0	1330.6171875	129.8515625	0.5058984756469727	0.4999965528647105	0.4691312362750371	0.27225421369075775	0.0	0.0	0.0009752025944180787	0.0008429930312559009	-3.0450671457995973	-22.76221450169881	-0.0003272917773339638	-4.917578781752733e-05	-0.000375934790251146	-9.024264206658472e-05	-0.0003853875772771668	-0.0007557821981360272
vanilla_corr	19			0.0703125	1231.890625	8891.0	0.0	1231.890625	131.0	0.4617532193660736	0.46160918880592694	0.4384253566915339	0.2811235799030824	0.0	0.0	0.0007472833385691047	0.000790645310189575	-3.945830984549089	-24.61386663263494	-0.00037585849217562514	-4.229406023238301e-05	-4.796863178636489e-05	-0.00015164443912464196	-0.00046953812522009355	-0.0002607484840899071
vanilla_corr	20			0.0625	1377.7265625	16384.0	0.015625	1377.7265625	141.6171875	0.3001677095890045	0.30670844957542914	0.3410931460093707	0.21803389753525457	0.0	0.0	0.0006151830311864614	0.0006238605128601193	-2.2797908782958984	-20.094578901926678	-0.0005642009879238685	-4.750726188262888e-05	-0.00014338974025918105	-0.00011073088354388953	-0.0003002443773520251	-0.00044010480811114877
vanilla_corr	21			0.0703125	1435.0703125	13333.0	0.0	1435.0703125	132.609375	0.28196021914482117	0.27626418379636913	0.333719013688656	0.20988510763989046	0.0	0.0	0.0006612842553295195	0.000630269234534353	-6.3967735308867235	-28.464490597064678	-0.00024401764830354994	-7.931429385402786e-05	-0.00010383290792531214	-1.804189917355468e-05	-0.0003219343931540117	-0.0006716182884054853
vanilla_corr	22			0.1171875	1350.671875	11449.0	0.0	1350.671875	139.9765625	0.33430665731430054	0.3317156173288822	0.37064899504184723	0.23865832015872002	0.0	0.0	0.0007157615036703646	0.0007264878368005157	-4.027930616090695	-26.331843217213947	-0.0003249982291890774	-3.772220140755659e-05	-1.2870303494949553e-05	-0.00019647892543162015	-0.00039497835374883533	-0.0002813997890314113
vanilla_corr	23			0.140625	1587.875	12133.0	0.0	1587.875	130.7578125	0.309010773897171	0.30277470712150845	0.3485682936651366	0.2219511137476989	0.0	0.0	0.000811453559435904	0.0006999557954259217	-4.63902892598084	-30.6915773664202	-0.00023080161450447382	-3.0564721496619184e-05	-2.081535568862084e-06	-3.440892508420136e-05	-0.00032360286259905787	-0.00015811068629594565
vanilla_corr	24			0.046875	1677.234375	14096.0	0.0	1677.234375	154.3515625	0.2779197096824646	0.27343855450550714	0.3357250213623047	0.206035898377498	0.0	0.0	0.0005978047847747803	0.0006230303552001715	-11.147287495930989	-40.193037033081055	-0.0002329237797312089	-2.5795400711103865e-05	-4.399420155071591e-05	-0.00011464638608510806	-0.00023214596727806717	-0.00030480452496703945
vanilla_corr	25	0.608	0.608	0.0546875	1555.671875	14855.0	0.0	1555.671875	126.0234375	0.438416063785553	0.43205351726366925	0.4160226285457611	0.3100944201533611	0.0	0.0	0.000692627509124577	0.0007359065930359066	-5.591366657843957	-31.45355048546424	-0.0002954701184854422	-2.3805634504342903e-05	-3.02071618772168e-05	-7.879072972495093e-05	-0.00038635740749079706	-0.0002036204087884331
vanilla_corr	26			0.09375	1905.7890625	16384.0	0.0078125	1905.7890625	130.796875	0.26007160544395447	0.2599523164989317	0.307589627802372	0.20796287037870465	0.0	0.0	0.0006653188611380756	0.0005673579289577901	-4.578234111561494	-30.08097334469066	-0.00023635579767709286	-4.141585362597599e-05	-5.525776464529616e-06	-7.147843557429295e-05	-0.0002740315420022157	-0.00020291485251993223
vanilla_corr	27			0.109375	2437.25	16384.0	0.0546875	2437.25	132.515625	0.16181501746177673	0.16739229157212235	0.22815199852699325	0.1529962681233883	0.0	0.0	0.00042638808372430503	0.00042524171294644475	-1.9255672020926362	-17.340130760556175	-0.00018135324478137029	-2.682803721974042e-05	-2.2696667331757936e-06	-3.456998076685414e-05	-0.00022407780327917575	-9.565973478434639e-05
vanilla_corr	28			0.046875	2824.4765625	16384.0	0.046875	2824.4765625	141.5390625	0.1844324916601181	0.18773654623267552	0.23915390313292542	0.15352627277995148	0.0	0.0	0.00041123866685666144	0.0004412787966430187	-4.82206670443217	-24.167200644810993	-0.00023849018921273668	-5.890952020948248e-05	-5.927001235389584e-06	-3.600622881953323e-05	-0.00025404861453045174	-0.00014470872600350995
vanilla_corr	29			0.1171875	2889.65625	16384.0	0.03125	2889.65625	126.1953125	0.17149533331394196	0.16940933771431446	0.23109724521636962	0.15184419229626656	0.0	0.0	0.00043275265488773584	0.0004286613839212805	-8.780647151768207	-34.5381241607666	-0.00017991086930692292	-3.368456903672268e-05	-1.5225788455808242e-05	-2.3421400502865452e-05	-0.00019906039453566394	-0.0001681804802501574
vanilla_corr	30			0.0625	3114.171875	16384.0	0.0703125	3114.171875	127.4296875	0.17835737764835358	0.1819697988864321	0.24933852097735956	0.16789280336636764	0.0	0.0	0.0004413863061927259	0.00044883403461426497	-5.376382616850046	-23.764529374929573	-0.0001661231875354966	-1.5859937293454936e-05	6.031411427392513e-07	-3.390910495914258e-05	-0.00017017488477700536	-0.00011338239570881988
vanilla_corr	31			0.078125	3679.8125	16384.0	0.0859375	3679.8125	127.6953125	0.1423119157552719	0.14298068677946443	0.22148328262471384	0.14572396766274207	0.0	0.0	0.00040820229332894087	0.00040951636037789285	-4.558489189513268	-22.264170677431167	-0.0001488606224526734	-2.298868973536716e-05	-2.3909213121980016e-05	-3.343681291252183e-05	-0.00014603102425414158	-0.00010665599117395862
vanilla_corr	32			0.0625	4224.40625	16384.0	0.09375	4224.40625	118.53125	0.15058296918869019	0.1535571969513382	0.2256812544805663	0.15249624933515277	0.0	0.0	0.00047724173055030406	0.00039834241033531725	-5.460390006537948	-25.41050191606794	-0.000125325788086883	-1.2440914453699342e-05	-1.2964070852066508e-07	-2.8446102732791548e-05	-0.00012592117767081643	-7.337748309380134e-05
vanilla_corr	33			0.078125	5506.984375	16384.0	0.1796875	5506.984375	132.4453125	0.11643409729003906	0.11824772353801462	0.18592437745796309	0.12812599945399497	0.0	0.0	0.0002950342313852161	0.00032793686841614544	-4.204184530344274	-19.79004364013672	-0.00010931489205392195	-7.627546016269409e-06	5.116469356488314e-07	-3.2527602565026983e-07	-6.123404252542406e-05	-8.444237093006753e-05
vanilla_corr	34			0.109375	6010.609375	16384.0	0.2109375	6010.609375	139.2421875	0.13195428252220154	0.1338420344554648	0.20839276491683356	0.1415822662565173	0.0	0.0	0.0004010412667412311	0.0003748132730834186	-1.927567015497052	-17.188796841368383	-7.879662353715844e-05	-1.083663026313806e-05	-2.2000184475148785e-06	-5.066601042061075e-06	-4.212555975083922e-05	-8.660349104712502e-05
vanilla_corr	35			0.0859375	6019.421875	16384.0	0.1796875	6019.421875	142.734375	0.16155259311199188	0.16373041424216056	0.24574884802711253	0.16594119613267938	0.0	0.0	0.0004285923787392676	0.00044943811371922493	-2.3046367703651893	-21.583317309009786	-0.00011738528711900251	-3.637199713295433e-06	-2.034920720975616e-07	-5.960062303063934e-06	-5.561207954634197e-05	-8.293369807824305e-05
vanilla_corr	36			0.0703125	9224.546875	16384.0	0.453125	9224.546875	128.109375	0.10572139173746109	0.10622471458699605	0.1730981474767809	0.11671133487396045	0.0	0.0	0.00033147449721582234	0.00031916494481265545	-0.8572262427578233	-8.042556031109536	-4.209717771640065e-05	-1.9423313795940674e-06	-2.464462467022407e-07	-7.175309226528762e-06	-2.136915672280688e-05	-3.2082281011929345e-05
vanilla_corr	37			0.1171875	8226.78125	16384.0	0.328125	8226.78125	126.265625	0.1032559797167778	0.10497883479319402	0.17088996257577369	0.11651042593059255	0.0	0.0	0.0003157171595375985	0.00031531622516922653	-3.2499733014560457	-17.756677599095585	-4.7950490077842904e-05	-1.5534672794571596e-06	6.663271328926195e-08	-7.11690370308687e-06	-2.6236936677934598e-05	-3.86900867648155e-05
vanilla_corr	38			0.046875	9454.0859375	16384.0	0.4453125	9454.0859375	135.625	0.12456358969211578	0.1257528790086508	0.196296532501777	0.12679795205593108	0.0	0.0	0.00037302597775124013	0.000358615186996758	-1.246545235912005	-9.609230092366536	-3.4540116747526405e-05	-1.3054157254070258e-06	6.080557291543442e-07	-4.672542520035942e-06	-2.0296935863690634e-05	-2.9020041363712795e-05
vanilla_corr	39			0.0078125	11186.171875	16384.0	0.5703125	11186.171875	116.8515625	0.11191438883543015	0.11344071684844709	0.18104990927523443	0.11866180648964443	0.0	0.0	0.00032878469210118055	0.0003305854625068605	-1.057732628344485	-7.463773448815506	-2.0462642262790743e-05	-8.494704976789144e-07	-2.201514090876912e-05	-6.33929866453071e-08	-5.575677328124784e-06	-2.0960517778593986e-05
vanilla_corr	40			0.0703125	11241.03125	16384.0	0.5703125	11241.03125	122.7109375	0.11601779609918594	0.11682531961731696	0.1824132606721996	0.12160918183541031	0.0	0.0	0.00035147578455507755	0.00034598581260070205	-0.4029714595735743	-7.668496292628599	-2.4315768136985452e-05	-7.181179292862378e-07	-1.3639469381631937e-07	-1.645123819643234e-07	-9.913481321177642e-06	-1.7683212370983395e-05
vanilla_corr	41			0.0546875	11673.5	16384.0	0.6171875	11673.5	127.6953125	0.10795267671346664	0.10875493986532092	0.1741388404701391	0.11547183947961616	0.0	0.0	0.0003367830067873001	0.0003327752638142556	-0.503062982071677	-5.291222157685653	-2.5474218769658155e-05	-4.6810076315853183e-07	7.894673717685341e-08	-9.2446770154534e-08	-2.211971303062407e-05	-1.5495515756220975e-05
vanilla_corr	42			0.046875	13417.65625	16384.0	0.75	13417.65625	128.09375	0.11287698894739151	0.11493452134067719	0.1757920514089319	0.11477904534845981	0.0	0.0	0.0003182999207638204	0.0003419127024244517	-0.6791413741291694	-4.874270960969745	-1.6344756839930772e-05	-3.033304639248084e-07	2.7874183533057782e-06	-5.8611051521596034e-08	-5.784173899847644e-06	-1.4085010242036938e-05
vanilla_corr	43			0.046875	11667.53125	16384.0	0.625	11667.53125	117.4765625	0.1191951110959053	0.119727766505726	0.1831227889203507	0.11941258633590263	0.0	0.0	0.0003305861901026219	0.00035728656803257763	-0.3089149058189081	-4.902709629224694	-2.81276280658847e-05	-3.2919535012918844e-07	-2.1220859571803163e-07	-1.3380825976130522e-05	-1.2867567575154489e-05	-2.1131819541427795e-05
vanilla_corr	44			0.046875	12183.2734375	16384.0	0.6640625	12183.2734375	129.734375	0.11968275159597397	0.12046392199893792	0.1823586580576375	0.11875026172492653	0.0	0.0	0.00035618169931694865	0.0003588288091123104	-0.4760287824707727	-4.584723512331645	-1.3236411483045357e-05	-1.8290239895320712e-07	3.044763098262321e-07	-2.4649786499001774e-07	-7.4132651552751465e-06	-1.0758581946559986e-05
vanilla_corr	45			0.0703125	13832.1171875	16384.0	0.7734375	13832.1171875	133.4453125	0.11463181674480438	0.11566202709912707	0.17592323007523467	0.11472439854790312	0.0	0.0	0.00034122250508517027	0.0003476872225292027	-0.09039848895077038	-3.9753852634254945	-1.0139807623560524e-05	-2.2329754720095628e-07	1.294686485320477e-06	-8.795266301757684e-07	-4.271310902519971e-06	-7.1363340390475364e-06
vanilla_corr	46			0.0390625	13075.0390625	16384.0	0.703125	13075.0390625	121.2734375	0.12858185172080994	0.12995792364755882	0.19219873794942227	0.12164922058582306	0.0	0.0	0.0003446024493314326	0.00038085257983766496	-0.5434008157151995	-6.186267667603724	-1.4154789678903484e-05	-1.8376884082637295e-07	-8.305943581055507e-07	-3.471831711239021e-06	-7.975862624080452e-06	-1.0360801761797172e-05
vanilla_corr	47			0.046875	13338.828125	16384.0	0.7109375	13338.828125	123.90625	0.14439362287521362	0.14703586224009688	0.2110464287886642	0.13370191056351616	0.0	0.0	0.0004324347828514874	0.0004307102644816041	-0.23097465549296928	-7.187780344261314	-1.54181754300256e-05	-1.240643492677219e-07	-2.0174284268004476e-07	-1.0731763889330918e-06	-5.885282434893106e-06	-1.1111466781054816e-05
vanilla_corr	48			0.03125	12360.703125	16384.0	0.6171875	12360.703125	130.5546875	0.1412862241268158	0.14241403694815782	0.20807329367618171	0.13230522969091424	0.0	0.0	0.0003616518515627831	0.00041469905409030616	-0.37762459365613	-9.914345332554408	-2.2651354604940034e-05	-1.4251758137347956e-07	-2.729404844075848e-06	-7.720940465230812e-06	-1.0381762993632343e-05	-1.3860092885017597e-05
vanilla_corr	49			0.0546875	12192.71875	16384.0	0.6328125	12192.71875	145.4296875	0.14141282439231873	0.14267462344529727	0.2043921733275056	0.1299225630161042	0.0	0.0	0.0004124390543438494	0.00041747925570234656	-0.3490681443169403	-6.652928213278453	-1.8275426627408636e-05	-1.274620928988964e-07	7.114398665441131e-08	-9.889288161285537e-08	-6.089624442170057e-06	-1.677056443866176e-05
vanilla_corr	50	0.604	0.604	0.03125	11904.9140625	16384.0	0.609375	11904.9140625	133.3125	0.15151657164096832	0.15229626198081261	0.21584798201443034	0.13769227535800732	0.0	0.0	0.00044197344686836004	0.00045183856855146587	-0.4018931081320377	-7.93973663005423	-2.5799338270489742e-05	-1.0809148479358163e-07	6.654960011622205e-08	-9.646444280598397e-08	-1.1384736312777515e-05	-1.7843887569015577e-05
vanilla_corr	51			0.078125	12462.71875	16384.0	0.625	12462.71875	132.5703125	0.1525505632162094	0.15331722868188302	0.21602123207887824	0.13448364283813505	0.0	0.0	0.0004358217120170593	0.00044595744111575186	-0.4849140454672885	-9.111242878193758	-2.6798089493585092e-05	-1.8585950976443386e-07	5.900417590348648e-08	-3.0220693745683654e-06	-1.0891239159046709e-05	-1.9895080995268247e-05
vanilla_corr	52			0.0546875	11853.5625	16384.0	0.59375	11853.5625	131.953125	0.16622492671012878	0.1674523503380887	0.2358832301453073	0.14767894477761806	0.0	0.0	0.000516823900397867	0.0004990036250092089	-0.47555061917197194	-9.278534503693276	-2.6567124246426185e-05	-7.416966831960869e-08	-2.78465909607004e-06	-9.24466827683621e-06	-8.890773101340796e-06	-1.9790158514789384e-05
vanilla_corr	53			0.09375	11658.4921875	16384.0	0.546875	11658.4921875	116.4921875	0.16637752950191498	0.16726796195396912	0.2353087434059252	0.14602545061675104	0.0	0.0	0.0004978495999239385	0.000495392712764442	-0.8177141167790346	-11.802108640256135	-2.4269825047667336e-05	-6.939845952250771e-08	6.779370666413258e-08	-2.3412208469251955e-07	-1.0450988999008306e-05	-1.9410467074067725e-05
vanilla_corr	54			0.09375	11445.15625	16384.0	0.5390625	11445.15625	124.8125	0.173177570104599	0.17365198876294824	0.238593181139893	0.14619200279315311	0.0	0.0	0.0005191932432353497	0.0005124385934323072	-0.4702300096551577	-11.351307000054254	-2.9628390854114568e-05	-8.173236607511569e-08	3.50509185275004e-08	-2.5974119555183252e-08	-4.120209421011446e-06	-2.755624231783265e-05
vanilla_corr	55			0.0703125	11094.953125	16384.0	0.5234375	11094.953125	128.8046875	0.186227485537529	0.18819778082384306	0.24525310666385022	0.14862244195220145	0.0	0.0	0.0005230730748735368	0.0005229352391324937	-0.4792845838449218	-11.63776393370195	-3.4013027505480886e-05	-3.4243055150519974e-07	9.236137421985784e-06	-2.1432822419834774e-06	-8.353424849687082e-06	-3.090424139254311e-05
vanilla_corr	56			0.109375	9867.21875	16384.0	0.3984375	9867.21875	135.125	0.20215950906276703	0.2029949820194489	0.2739663772667066	0.16813718016522053	0.0	0.0	0.000570530304685235	0.0006110164686106145	-1.0334864653503666	-17.357083638509113	-4.933785737923571e-05	-5.2249691661606846e-08	-5.577733467520537e-07	-1.4392016543475813e-07	-1.3860588862236192e-05	-4.222244902106736e-05
vanilla_corr	57			0.0703125	10617.3984375	16384.0	0.4609375	10617.3984375	131.6484375	0.18565106391906738	0.18769837571855855	0.25882672834045745	0.15807468744323533	0.0	0.0	0.0005497129168361425	0.0005461081163957715	-0.8793825307313133	-15.142124265782973	-4.6779918790064356e-05	-4.6098970371718574e-08	4.056300347440377e-07	-7.781039824226439e-08	-1.3804670348051845e-05	-4.043264212672635e-05
vanilla_corr	58			0.125	10060.578125	16384.0	0.3984375	10060.578125	115.640625	0.19501762092113495	0.1978774218371621	0.27077108842355235	0.16185939868475185	0.0	0.0	0.0005791976000182331	0.0005792215233668685	-0.9482830045399843	-19.34461862069589	-5.443345318807879e-05	-3.128785524765652e-08	8.036376342579887e-08	-8.036379783122664e-06	-1.7423030828292544e-05	-4.5030938261550845e-05
vanilla_corr	59			0.1015625	8837.8984375	16384.0	0.328125	8837.8984375	126.3984375	0.2103184312582016	0.2126909799637719	0.28776080520744896	0.17044249591483196	0.0	0.0	0.0005768976407125592	0.000615663651842624	-1.4278218574087385	-19.941735442255585	-6.70735789061793e-05	-1.6745013648135373e-06	9.633846145711684e-08	-8.655509253305233e-08	-2.265084398790347e-05	-5.827219506912679e-05
vanilla_corr	60			0.0703125	9853.15625	16384.0	0.3828125	9853.15625	143.6484375	0.2203468680381775	0.22127160568458912	0.29154670974000907	0.17304460470301983	0.0	0.0	0.0006788776954635978	0.0006390772759914398	-1.2045007794140241	-19.12827095618615	-5.7803390676801594e-05	-5.194060309205311e-08	-1.3096150998477445e-07	-4.837828440415684e-08	-7.968451308522895e-06	-5.638731764588073e-05
vanilla_corr	61			0.0703125	9621.5703125	16384.0	0.359375	9621.5703125	144.5234375	0.22012759745121002	0.2216830708376773	0.2986975587033606	0.1769585476389953	0.0	0.0	0.000598582555539906	0.000648684857878834	-1.223156607963822	-21.288268597095044	-6.25998238155563e-05	-9.08336946207629e-09	-9.40710876266722e-08	-2.5191106170749125e-08	-8.470676322632057e-06	-5.9389243061412865e-05
vanilla_corr	62			0.09375	10196.140625	16384.0	0.3984375	10196.140625	143.40625	0.22892771661281586	0.23037413650272806	0.3034133501810792	0.1786146051261896	0.0	0.0	0.0006597982719540596	0.0006777697126381099	-1.3180325829688413	-19.631152541549117	-6.029108225647499e-05	-2.9483151673146167e-08	-4.6973724549530334e-07	-8.22150358503474e-06	-6.930199706358773e-06	-5.779264964684208e-05
vanilla_corr	63			0.1015625	10113.7421875	16384.0	0.34375	10113.7421875	135.6171875	0.2577934265136719	0.2624744721295604	0.3377002797212945	0.19816382004913077	0.0	0.0	0.0007003203500062227	0.0007622765842825174	-1.4537500634968998	-26.93311125973621	-6.752347508378528e-05	-3.3577482077905873e-08	-6.09457161701543e-07	-1.4108733050107187e-05	-6.499796124731572e-06	-5.7411514003695546e-05
vanilla_corr	64			0.0703125	10212.625	16384.0	0.3046875	10212.625	153.796875	0.2654857933521271	0.2699857177979806	0.34092933439156586	0.19855785203330656	0.0	0.0	0.0008131097420118749	0.0007788646616972983	-2.050641320514328	-33.28268405689913	-7.010298862315261e-05	-6.826026201794628e-09	9.546025127234426e-08	-5.404764876877225e-07	-5.301766984612462e-06	-5.953808135197956e-05
vanilla_corr	65			0.1015625	10649.8203125	16384.0	0.421875	10649.8203125	131.6875	0.2458425909280777	0.24930579801914335	0.32068356220749605	0.18636007272991642	0.0	0.0	0.0007095415494404733	0.000729596649762243	-1.2514975655866765	-21.397694905598957	-5.315997709121822e-05	3.190977306360657e-07	-2.675813513955788e-07	-6.580076347728869e-06	-5.510485181058562e-07	-4.871541951962141e-05
vanilla_corr	66			0.0859375	10253.9140625	16384.0	0.375	10253.9140625	131.2890625	0.25782957673072815	0.25866580659114735	0.33123944140970707	0.19123841975474867	0.0	0.0	0.0007209893665276468	0.0007595528149977326	-1.492781913498553	-24.441008730632504	-6.15331964236495e-05	-5.927371339553025e-08	1.0786858935203038e-07	-6.264769918084299e-06	-8.223346766682733e-06	-5.629713119940555e-05
vanilla_corr	67			0.125	10092.125	16384.0	0.3046875	10092.125	127.734375	0.27624374628067017	0.2822306138846804	0.3582804140360916	0.20645386616096778	0.0	0.0	0.000803376198746264	0.000814111961517483	-2.0467914907152163	-32.46351962370031	-6.643100406948867e-05	-3.294808720495891e-08	4.8101385619712375e-08	-3.0443015581618606e-08	-4.864134231143696e-06	-5.8057530363561814e-05
vanilla_corr	68			0.1015625	10094.2890625	16384.0	0.3125	10094.2890625	116.3671875	0.2556883692741394	0.2578804971672958	0.3303704423341537	0.19274019310818757	0.0	0.0	0.0007485296227969229	0.00077232246985659	-1.7904524503321182	-30.965317144626525	-6.940321941377888e-05	-9.766198579516457e-08	4.435068813015372e-08	-1.633619864586019e-08	-6.152460085807311e-06	-5.7382922365991304e-05
